,Region,P0,Kc,tau_f,tau_d,tau_rec,tau_Ca,calcium_influx,calcium_channel_open_prob,total_P,total_Ca,Condition
0,VL,0.26757496162234723,3.7799333957468354e-06,0.1970344476433155,1.47327287386258,0.4484317302936315,0.1603660626668805,0.000871498650182967,0.4501498581809414,0.009512940182849303,8.203983671932374e-07,10uM QP
1,VL,0.24651425649891684,6.3286143709265466e-06,0.11281659968246927,1.9525643691131622,1.2371394975045749,0.10041490126372726,0.0009353287722453994,0.5961924364637705,0.010132808240426719,1.1633318483276343e-06,10uM QP
2,VL,0.44843124456457506,4.3336184264563975e-06,0.02792004749247815,0.18464550678258002,1.0526531909824983,0.10415647880345606,0.0007426729422672123,0.5542528872003013,0.0216375990563709,8.714575679038921e-07,10uM QP
3,VL,0.45717296636318117,4.255256114989585e-06,0.16475587424544091,0.8919138789121815,0.6750022796697577,0.14543525258683532,0.000688286957284886,0.5318765764657406,0.010585514397613644,7.733323972134323e-07,10uM QP
4,VL,0.46702070889921243,1.3211309778754348e-06,0.16676319834320733,1.4281532908178074,0.919171765102345,0.48731850674039534,0.0009737117214578917,0.2743712251410767,0.02117974484557679,4.427978043679541e-07,10uM QP
5,VL,0.11614780778624328,4.912045703129557e-06,0.015039637545942775,1.6679558501123182,0.9475154240323046,0.175811860663909,1.1169379599762457e-05,0.2910059968191544,2.235276251168976e-09,5.628421767763919e-08,10uM QP
6,VL,0.3777850095371938,2.5676468644462504e-06,0.12796010636268418,0.3759692700367472,0.8246610356119914,0.17998818857168714,0.0003599253410442513,0.5369276281000401,0.003970768462519164,4.2568698205533635e-07,10uM QP
7,VL,0.1809557474959559,4.791196878886607e-06,0.0820796704893233,1.1757484267605096,1.082202965320914,0.22078861157135415,0.0009356934336320508,0.31744886518120263,0.0005537180065301005,6.120709855344152e-07,10uM QP
8,VL,0.17962331339741916,4.2912691937861426e-06,0.1765317878145236,1.4698205298834766,0.056531446910300875,0.12967772002394137,0.0005305294948600834,0.6126938172007512,0.0033396422682704734,6.954716703780123e-07,10uM QP
9,VL,0.2350516556200977,1.7050461022047888e-06,0.02974153892884357,1.0876643634986014,1.1185433361762982,0.17162941591921183,0.0009515014583199887,0.29796720340164073,0.025864709845286646,6.036909298150342e-07,10uM QP
10,VL,0.26757496162234723,3.7799333957468354e-06,0.1970344476433155,1.47327287386258,0.4484317302936315,0.1603660626668805,0.000871498650182967,0.4701536854950263,0.01078973954797305,8.546356679757633e-07,Quinpirole
11,VL,0.24651425649891684,6.3286143709265466e-06,0.11281659968246927,1.9525643691131622,1.2371394975045749,0.10041490126372726,0.0009353287722453994,0.5377816016520887,0.007676318426802795,1.054250351737829e-06,Quinpirole
12,VL,0.44843124456457506,4.3336184264563975e-06,0.02792004749247815,0.18464550678258002,1.0526531909824983,0.10415647880345606,0.0007426729422672123,0.5170970538777877,0.018165350986914335,8.163855981025156e-07,Quinpirole
13,VL,0.45717296636318117,4.255256114989585e-06,0.16475587424544091,0.8919138789121815,0.6750022796697577,0.14543525258683532,0.000688286957284886,0.5584704052890277,0.012336690057936726,8.095015170741038e-07,Quinpirole
14,VL,0.46702070889921243,1.3211309778754348e-06,0.16676319834320733,1.4281532908178074,0.919171765102345,0.48731850674039534,0.0009737117214578917,0.28808978197409274,0.02471981260537503,4.6244018825196477e-07,Quinpirole
15,VL,0.11614780778624328,4.912045703129557e-06,0.015039637545942775,1.6679558501123182,0.9475154240323046,0.175811860663909,1.1169379599762457e-05,0.3055561211629553,2.30821845793171e-09,5.6600924741540785e-08,Quinpirole
16,VL,0.3777850095371938,2.5676468644462504e-06,0.12796010636268418,0.3759692700367472,0.8246610356119914,0.17998818857168714,0.0003599253410442513,0.563773941842651,0.0047111264071714315,4.444737838085887e-07,Quinpirole
17,VL,0.1809557474959559,4.791196878886607e-06,0.0820796704893233,1.1757484267605096,1.082202965320914,0.22078861157135415,0.0009356934336320508,0.3289546153538099,0.0006336784234675573,6.324447349338569e-07,Quinpirole
18,VL,0.17962331339741916,4.2912691937861426e-06,0.1765317878145236,1.4698205298834766,0.056531446910300875,0.12967772002394137,0.0005305294948600834,0.6433262104378086,0.003907644503987594,7.277453331683498e-07,Quinpirole
19,VL,0.2350516556200977,1.7050461022047888e-06,0.02974153892884357,1.0876643634986014,1.1185433361762982,0.17162941591921183,0.0009515014583199887,0.28033299590254634,0.022874417814894663,5.709195967769561e-07,Quinpirole
